modell,struktur,feature_set,status,schneckendrehzahl_mae_mean,schneckendrehzahl_mae_std,schneckendrehzahl_mae_gap,schneckendrehzahl_rmse_mean,schneckendrehzahl_rmse_std,schneckendrehzahl_rmse_gap,schneckendrehzahl_r2_mean,schneckendrehzahl_r2_std,schneckendrehzahl_r2_gap,schneckendrehzahl_median_ae_mean,schneckendrehzahl_median_ae_std,schneckendrehzahl_median_ae_gap,schneckendrehzahl_rmse_normiert_mean,schneckendrehzahl_rmse_normiert_std,schneckendrehzahl_rmse_normiert_gap,schneckendrehzahl_mae_normiert_mean,schneckendrehzahl_mae_normiert_std,schneckendrehzahl_mae_normiert_gap,massetemperatur_mae_mean,massetemperatur_mae_std,massetemperatur_mae_gap,massetemperatur_rmse_mean,massetemperatur_rmse_std,massetemperatur_rmse_gap,massetemperatur_r2_mean,massetemperatur_r2_std,massetemperatur_r2_gap,massetemperatur_median_ae_mean,massetemperatur_median_ae_std,massetemperatur_median_ae_gap,massetemperatur_rmse_normiert_mean,massetemperatur_rmse_normiert_std,massetemperatur_rmse_normiert_gap,massetemperatur_mae_normiert_mean,massetemperatur_mae_normiert_std,massetemperatur_mae_normiert_gap,duesenspalt_mae_mean,duesenspalt_mae_std,duesenspalt_mae_gap,duesenspalt_rmse_mean,duesenspalt_rmse_std,duesenspalt_rmse_gap,duesenspalt_r2_mean,duesenspalt_r2_std,duesenspalt_r2_gap,duesenspalt_median_ae_mean,duesenspalt_median_ae_std,duesenspalt_median_ae_gap,duesenspalt_rmse_normiert_mean,duesenspalt_rmse_normiert_std,duesenspalt_rmse_normiert_gap,duesenspalt_mae_normiert_mean,duesenspalt_mae_normiert_std,duesenspalt_mae_normiert_gap,vakuumniveau_mae_mean,vakuumniveau_mae_std,vakuumniveau_mae_gap,vakuumniveau_rmse_mean,vakuumniveau_rmse_std,vakuumniveau_rmse_gap,vakuumniveau_r2_mean,vakuumniveau_r2_std,vakuumniveau_r2_gap,vakuumniveau_median_ae_mean,vakuumniveau_median_ae_std,vakuumniveau_median_ae_gap,vakuumniveau_rmse_normiert_mean,vakuumniveau_rmse_normiert_std,vakuumniveau_rmse_normiert_gap,vakuumniveau_mae_normiert_mean,vakuumniveau_mae_normiert_std,vakuumniveau_mae_normiert_gap,innenluftdruck_mae_mean,innenluftdruck_mae_std,innenluftdruck_mae_gap,innenluftdruck_rmse_mean,innenluftdruck_rmse_std,innenluftdruck_rmse_gap,innenluftdruck_r2_mean,innenluftdruck_r2_std,innenluftdruck_r2_gap,innenluftdruck_median_ae_mean,innenluftdruck_median_ae_std,innenluftdruck_median_ae_gap,innenluftdruck_rmse_normiert_mean,innenluftdruck_rmse_normiert_std,innenluftdruck_rmse_normiert_gap,innenluftdruck_mae_normiert_mean,innenluftdruck_mae_normiert_std,innenluftdruck_mae_normiert_gap,kuehlwassertemperatur_mae_mean,kuehlwassertemperatur_mae_std,kuehlwassertemperatur_mae_gap,kuehlwassertemperatur_rmse_mean,kuehlwassertemperatur_rmse_std,kuehlwassertemperatur_rmse_gap,kuehlwassertemperatur_r2_mean,kuehlwassertemperatur_r2_std,kuehlwassertemperatur_r2_gap,kuehlwassertemperatur_median_ae_mean,kuehlwassertemperatur_median_ae_std,kuehlwassertemperatur_median_ae_gap,kuehlwassertemperatur_rmse_normiert_mean,kuehlwassertemperatur_rmse_normiert_std,kuehlwassertemperatur_rmse_normiert_gap,kuehlwassertemperatur_mae_normiert_mean,kuehlwassertemperatur_mae_normiert_std,kuehlwassertemperatur_mae_normiert_gap,fit_zeit_sekunden_mean,predict_zeit_sekunden_mean,r2_durchschnitt_alle_y
RandomForest,multioutput,nur_wandstaerke,ok,3.1694722329274825,0.13177877215421044,-0.39525181709581414,3.9382498553938996,0.16289800857503933,-0.48822254878030646,0.7081720088936749,0.016871280483882475,0.06958946321196702,2.776146433975003,0.07896623650546078,-0.3513232264722861,0.5377987003871002,0.02224499219807388,-0.06667059274416309,0.43281612654586504,0.01799541801698456,-0.05397471500408607,3.556204303850849,0.09115432703191936,-0.4315155358707341,4.434110795840605,0.08064859513288504,-0.5514567586393468,0.41062664639261126,0.015086640964090644,0.1405526678245388,3.014258299966059,0.12345078644117129,-0.3843863217712622,0.7646779319120449,0.013908132605905059,-0.09510064884504388,0.6132798835510049,0.015719882855653382,-0.07441636502792792,0.13224771208456115,0.005046492826860613,-0.01374024964560873,0.16821742636859005,0.006205753403088228,-0.017381349509656474,0.9284558248599561,0.007224543787319327,0.01505311908294682,0.10816105474840984,0.008228632672373743,-0.011258520350827361,0.2648337488063305,0.00977005161347763,-0.027364394101887762,0.20820469150248688,0.00794496528994159,-0.021632014600009825,11.516318248509112,0.5028260957209258,-3.2925005806100334,14.556675725799408,0.6301764818736876,-4.0910890306393775,0.3173036185346029,0.04753242368999456,0.33172322269520077,9.730317476103881,0.6749146722026382,-3.0813751319748004,0.8235550069504886,0.03565271403207122,-0.23145647526459912,0.6515444689329376,0.028447769020669936,-0.18627572597107311,9.586117786831798,0.21876291770112735,-2.3312631371844885,11.960409303409511,0.23870140872293988,-2.9010134655367175,0.4881278423803016,0.04212158338941365,0.22043973628363123,8.48955960136834,0.3185189019208833,-2.3084297168503944,0.7122781060794374,0.01421538201666742,-0.17276401873256964,0.5708819530041109,0.013027985309512092,-0.13883368453395817,2.0229721585346367,0.05576874734763865,-0.22517743119447964,2.558910645143558,0.056960211606237175,-0.2875995418736075,0.21256863880141302,0.0256151657534843,0.16885003386471564,1.703216751477258,0.08952149381661756,-0.19296774207314749,0.8857113069183107,0.019715539329148227,-0.09954633100824406,0.7002078473492569,0.01930313987017039,-0.0779402740186661,1.6485766887664794,0.13920125961303711,0.5108757633104267
RandomForest,multioutput,residualisiert,ok,2.7825944719344347,0.16135180030946608,-0.33782507597027367,3.501100963429633,0.2083357141333102,-0.4229133197314088,0.7690843814442931,0.022360105777252743,0.05395017374883082,2.3538790075293825,0.17458305600268334,-0.2956124129441866,0.4781026133925058,0.02844986489408662,-0.05775210869783609,0.3799849541443055,0.022033845413007853,-0.04613264609561318,3.527569002739803,0.11847275926267928,-0.45079872073219107,4.390341856764648,0.11579681479598383,-0.5604504917083419,0.4221362799169894,0.02351172069662128,0.1411569427320461,2.9521713205574542,0.15555748114141796,-0.3592635120549348,0.7571298251200396,0.01996956615140432,-0.09665164960258443,0.6083416256135139,0.020431042143980695,-0.07774181777357592,0.1598007457118249,0.007227556462036008,-0.014626865952449053,0.20151295206583048,0.009673451731721261,-0.019630189493319183,0.8972820184237392,0.011839139338233134,0.02053373998552388,0.1324586767691443,0.007252318801815237,-0.009763811236330022,0.31725268707706944,0.015229435744638102,-0.030904863934269944,0.2515829154119787,0.01137873116876922,-0.023027862374894043,11.459144695229703,0.48995862809972784,-3.391601536758957,14.513957974585827,0.6109246788181536,-4.226801833905414,0.32076361689665955,0.05386209582509059,0.34013982840540835,9.410872210872856,0.5058312384797976,-2.8428238160656303,0.8211382176669808,0.034563528623406156,-0.23913453038805998,0.6483098316465581,0.027719782247740073,-0.19188243798193277,9.693780730561814,0.28571959353045795,-2.486937281853642,12.08662156094889,0.30386846622456565,-3.096201705919558,0.4775813431713664,0.040366777435360435,0.23542179499720867,8.54001382154662,0.26596002448065836,-2.394893195947433,0.7197944230785999,0.018096274979318438,-0.18438806157776144,0.5772936029493259,0.017015455390113364,-0.1481045449299208,2.0333053815481437,0.05179370382702186,-0.23133134815364276,2.5683187379400296,0.05189502771014822,-0.2951536787761935,0.20669117168392356,0.025883236919195616,0.1737046188713078,1.6918031529480384,0.09494983210217765,-0.1660320254466059,0.8889677137733862,0.01796233600534289,-0.10216103132274212,0.7037844679230709,0.017927264945274343,-0.08007031863077929,1.7136313438415527,0.13834776878356933,0.5155898019228286
RandomForest,einzeln,original,ok,2.514833850155873,0.1867110342015247,-0.8526677405280156,3.164357566336796,0.19949903646951828,-1.0458142099667609,0.8111793861690408,0.021231440890343612,0.10500902519448707,2.1243184850562358,0.18665085941358298,-0.7681455168238891,0.43211767897489206,0.027243147713149486,-0.14281407823735737,0.3434201551359019,0.025496846373011108,-0.11643842304467172,3.4317721902851965,0.09815216786341724,-1.0622123603736298,4.30037480139218,0.11054513048755452,-1.3039364718254607,0.445606125781036,0.021132862004770613,0.2870496509191536,2.819931942727044,0.1253397153800549,-0.8640824719411342,0.7416146914190576,0.019063894804673034,-0.22486841004412828,0.5918211298919662,0.01692668500861246,-0.18318224067469102,0.11776769318855049,0.0030964744672093356,-0.042523041771270365,0.14897557886848636,0.0032309836031586027,-0.05272719364966033,0.94367665732312,0.007270062726058133,0.03330533129695967,0.09758191289031945,0.0026246915332392615,-0.03657540056061956,0.2345402725748829,0.0050867113974349355,-0.08301125905754714,0.18540801835273613,0.004874946424618793,-0.06694631350653273,11.433338787832849,0.5203112690394467,-3.5932807953374484,14.34053810591339,0.6853665309114698,-4.361358671012566,0.3368461551491177,0.05787940282462426,0.3439502464925292,9.463906688335245,0.5879125417284609,-3.026466792189968,0.8113268566227312,0.03877513305651594,-0.24674718584638078,0.6468498427970495,0.029437006007542083,-0.20329259551577172,9.58541593887632,0.27818436941747393,-2.9695224675037313,11.991472834318625,0.28247750248860165,-3.6452173872017006,0.48550793914349716,0.04250547105446469,0.26715202894819706,8.189156227763444,0.2389754403504196,-2.5758820152201043,0.714128032148253,0.016822379182731998,-0.217083585598004,0.5708401558615717,0.016566710282489787,-0.17684393447228808,2.0274696167983786,0.06865535934405843,-0.5702596625288117,2.546661099829986,0.07235625325552605,-0.7047034706859108,0.21948788029716199,0.04397632702664342,0.3736678112076159,1.7195071923704215,0.0947066436446587,-0.5017532812569572,0.8814713930278316,0.025044544543316397,-0.2439177910317658,0.7017645447838272,0.02376356054752384,-0.1973829887103592,9.169392538070678,0.7848410606384277,0.5403840239771622
RandomForest,einzeln,nur_dn,ok,2.504567572069392,0.1700152570090557,-0.8208803523383366,3.157074871247828,0.19234365362376357,-1.0060835810650866,0.812021471310846,0.020950079149295062,0.10158592167450864,2.098682799600745,0.19930714782159747,-0.7368065732446165,0.43112317022151825,0.026266024438467345,-0.13738855132224365,0.3420182148793283,0.023216907921730586,-0.11209760753402162,3.445922723772111,0.1066122037318721,-1.0368990291257685,4.325700544159754,0.11169128142088816,-1.2755796751662136,0.4389898689101484,0.02324581471968847,0.28401207057294714,2.814438237130554,0.08011515004891728,-0.8364614011634528,0.7459822044324472,0.019261552546149138,-0.2199781811744791,0.5942614389371024,0.0183856478152839,-0.17881686807133224,0.17387457718933014,0.005832114145219322,-0.05474061491835368,0.21879102781499263,0.006712395897530439,-0.06834162952960224,0.8790279756483983,0.011452964419490437,0.0647511976088817,0.14640474969657297,0.008547759535095232,-0.04734220816707756,0.34445449173899584,0.010567686163026141,-0.10759390592625012,0.2737401058453249,0.00918181121830111,-0.08618109653530098,11.446479285991623,0.4879610678694391,-3.4319812069196534,14.522374647162886,0.6600696655763849,-4.279181333018485,0.3194402333337917,0.06313930329617734,0.3443029766074647,9.627586439912639,0.5456013688809466,-3.1069503433849803,0.8216143973231926,0.037343943649037606,-0.24209794041165977,0.6475932764804213,0.027606768757549884,-0.19416694855057237,9.771591401889342,0.27625861903698956,-2.988632215772201,12.178414351842672,0.2988171959963127,-3.64654698456229,0.46935206380966416,0.044100186486898466,0.27220469556438914,8.391128551334749,0.4486353323615653,-2.5820410255717086,0.725260958009886,0.017795456746413172,-0.21716276709303672,0.5819274608884636,0.01645202609409817,-0.17798197707258923,2.036856875433082,0.06323525503920639,-0.5496298265994852,2.55417099736533,0.06815561103186732,-0.6781480893509761,0.2148815237643948,0.04290355009974865,0.36308433127789325,1.7177405682661955,0.09048835249642986,-0.47582573652985505,0.8840707808468146,0.023590583530307144,-0.23472622291174672,0.7050137403465964,0.021887509237723344,-0.19024241935239738,8.046980142593384,0.7604854106903076,0.5222855227962072
RandomForest,einzeln,nur_wandstaerke,ok,3.003967098430773,0.11889136216033712,-0.9919073840187962,3.7532970524819005,0.16317865607367393,-1.2035949065734384,0.7346688087189154,0.020209479616584074,0.1439393151132654,2.5754569358341612,0.1287415228223061,-0.9032832119497485,0.5125419541949326,0.022283316800517736,-0.16436026161752681,0.4102151109912488,0.016235541777398537,-0.13545268116979897,3.497601705649513,0.0824955754089463,-1.0252562264181404,4.389082631282282,0.07625560333971725,-1.2665627532087766,0.42233694633520213,0.020807000699840594,0.28735376799208845,2.894890220485453,0.20400631364909938,-0.8718486520701587,0.7569126672766746,0.01315054578997407,-0.21842318141193517,0.6031736603056801,0.014226650821351036,-0.17680902597941162,0.11834227358038855,0.0037444172685680626,-0.04113478223005464,0.15016043228980253,0.003820663939907965,-0.05139992991049476,0.9427760041530299,0.007523735428372106,0.03298887934941308,0.09762763013573497,0.0038350298006479123,-0.034998701825613515,0.23640565109200273,0.006015076891724009,-0.08092167631165648,0.18631261119098147,0.005895037652978884,-0.06476070178631349,11.53231454581449,0.5442574952079315,-3.5277965251636303,14.447129004547111,0.7120945148658505,-4.247401037723364,0.327031824604482,0.05925300541428053,0.3395276924582279,9.828402126281896,0.404275516549197,-3.2313764809627585,0.8173573178295829,0.0402872890889753,-0.24029994602024285,0.652449471626318,0.03079178197632125,-0.19958777309655917,9.599536647618512,0.22030402298538296,-2.92721076670397,11.986318918429301,0.23627220773172625,-3.5517046365107223,0.4860387827543976,0.040737299315331085,0.2613704502151105,8.172937481798707,0.2938007785199277,-2.5701540218518364,0.7138211010595743,0.014070715840333887,-0.21151462192236625,0.5716810862531863,0.013119762733285188,-0.17432414628225817,2.0360655037882815,0.06894934890300909,-0.5637044762930321,2.561236240561631,0.07674049661758907,-0.6986836525935105,0.21040068919722624,0.047873302002136985,0.37358934400830446,1.7387495745797072,0.09864643273747263,-0.49398889065013996,0.8865162612300269,0.026562055100174047,-0.2418341618280072,0.7047398242506574,0.02386531864406885,-0.19511405345894484,7.882890033721924,0.759676742553711,0.5205421759605422
RandomForest,einzeln,residualisiert,ok,2.5100884836552773,0.1829852432783668,-0.8449450190960381,3.1590795417911286,0.20028125804553787,-1.0353192958542774,0.8118325539956361,0.02105708535977963,0.10394470725751981,2.09406379921266,0.21655450770573487,-0.7388345709534954,0.4313969236024559,0.027349966163589316,-0.14138091595014562,0.34277213836942233,0.024988060595073715,-0.11538382526594496,3.4433910330079227,0.09708211788705325,-1.066950370271638,4.31669029594808,0.10197633664157703,-1.3122025556784687,0.441351390289819,0.020842399190149574,0.2898817287881343,2.815294035812957,0.08987873247494658,-0.8532957852237812,0.744428355580727,0.017586176303983063,-0.22629392514665114,0.5938248400005994,0.016742151143618326,-0.1839993270708149,0.12074165423316627,0.004608930252219264,-0.043727927801605254,0.15312286699140265,0.003792715238956709,-0.055174297318735716,0.940506117180275,0.00749932118076157,0.03565523539853532,0.10182395571121616,0.0069563354890033674,-0.03770932911733893,0.24106957149879613,0.0059710757474491696,-0.08686386608161922,0.19009008530175617,0.007256086976432587,-0.06884323043830637,11.416248570835284,0.5448233475881878,-3.5946369572957533,14.440788531887458,0.6588137842180092,-4.451618547661457,0.327693907628164,0.054886487877156415,0.35253486736029443,9.487547207327726,0.400920719595363,-3.069838306171115,0.8169986007637053,0.03727289120545027,-0.25185370705638366,0.6458829507646008,0.030823795505353097,-0.20336932141061442,9.633341922177806,0.26146405176367793,-3.0240484656379873,12.033546186121283,0.2792222285384893,-3.714377234903921,0.48213653775357124,0.03990949404508609,0.2721627918718321,8.283612082034317,0.35173077352562915,-2.7073111059569435,0.7166336259434309,0.016628517893779744,-0.2212022611456742,0.573694291347407,0.015570965413783874,-0.180091120559146,2.029811977852513,0.06151491204923014,-0.5687731777731104,2.5469428750180905,0.06921767188357138,-0.7053870619129268,0.2193467609572865,0.04252543541961283,0.3739782762368897,1.6999391301810796,0.07350733826158302,-0.4730328121438201,0.8815689233853636,0.023958192812317376,-0.24415440127848442,0.702575302156098,0.02129204990001982,-0.19686847431800047,8.734384965896606,0.7609106540679932,0.5371445446341253
kNN,multioutput,original,ok,3.1478970208976755,0.13263860562148894,-0.6006911167956317,3.8996661533873804,0.15313039756770788,-0.7398947835528276,0.7135239139762882,0.02096602798720347,0.10001138492160977,2.7065483331177034,0.13296714577690713,-0.4978973656865713,0.5325297952751483,0.020911148816238935,-0.10103839716337826,0.42986986325220566,0.01811283497584468,-0.08202905194151405,3.7160501523199665,0.12265650770559235,-0.6369242051933517,4.6958421857104655,0.1282312983715482,-0.8114469185611415,0.33903786497003463,0.024159531396454863,0.21172252636911248,3.13646111751344,0.16583644537037676,-0.5672615713093792,0.8098144264962329,0.02211393638091598,-0.13993686222811286,0.6408458597883936,0.021152544211535687,-0.10983980925078407,0.15349409805089137,0.00650536192443071,-0.02664925201324614,0.19600449251331578,0.007606347637500202,-0.034155386983997976,0.9033744627769206,0.003403259484161948,0.0315713747596702,0.12550319473707577,0.010379515252910419,-0.01959062324208191,0.3085804227051013,0.011975082505123209,-0.05377266417739057,0.241654020537639,0.010241741435360845,-0.041955351867578206,12.204063582653333,0.5131194749988741,-2.255257740520914,15.418620671144577,0.6949069682464875,-2.828278367823664,0.23282604927422373,0.07101933996627793,0.25914194900015197,9.660576290854829,0.24888954548045678,-1.5180126589175202,0.8723201981813796,0.039314890559104615,-0.16001200100533386,0.6904541845926374,0.029030124786675618,-0.12759292294174152,10.451972681704078,0.1937849134458893,-2.0141976212829213,13.082141913758653,0.19536073435406992,-2.54655534217434,0.3891264249308789,0.025225290368141348,0.2167672156092777,8.750482868706076,0.21172575499246254,-1.5633986522067982,0.7790806342336591,0.01163431537650952,-0.1516549785326614,0.6224461987597666,0.011540470533617824,-0.11995148581981474,2.1745470673584966,0.07713122643517353,-0.38829398477116484,2.7372409829230193,0.07732124830161799,-0.4910954835761614,0.0985241150844716,0.04643506698830567,0.2965106545685413,1.8352885199439768,0.11948468361812924,-0.34409816423828987,0.9474364776809535,0.02676306967410314,-0.16998202864388,0.7526722078556288,0.026697297734785515,-0.1343995240212431,0.003532695770263672,0.03124723434448242,0.44606880516880293
kNN,multioutput,nur_dn,ok,3.248975739091499,0.11878022456795008,-0.6440763456230729,4.050988292509798,0.17433439085283703,-0.8073474989178284,0.6909103311147514,0.023390296369250017,0.11263672080316778,2.7569280139524084,0.11007956690996214,-0.49615634386346397,0.553194012312666,0.023806719298172907,-0.11024959096592324,0.4436729497188959,0.01622036507329276,-0.08795364294922742,3.750831540587175,0.14962401771084333,-0.6656650529213928,4.759043880463563,0.1865653278623614,-0.8552144027825799,0.3209187644548196,0.04018497307088322,0.22534382683960563,3.1362649957830997,0.21893446223611823,-0.5898468942473243,0.8207137800447437,0.03217384401177051,-0.14748471812536246,0.6468440319752833,0.025803185733388637,-0.11479626907192642,0.21755598782537064,0.008529796850084684,-0.04211346064090454,0.2724140781972877,0.010578522550965273,-0.05174263108731597,0.8129572959582246,0.013861810245712647,0.06611444690018753,0.18592375766476238,0.013656678211729865,-0.039325975230194155,0.4288761462711306,0.016654337451732375,-0.08146120922056588,0.34251010180604896,0.013428918306089117,-0.06630148788687651,12.296193292924341,0.5866026782957771,-2.1990527769536072,15.509937535974881,0.7454104023714831,-2.8477927415503625,0.22291129928844372,0.08199413252408923,0.2631888030375654,10.224560240551673,0.6267126698288992,-1.8234909490701519,0.8774865193021238,0.04217216077830165,-0.16111604154953896,0.6956664930627721,0.0331874929345878,-0.12441308435542975,10.45092757963406,0.1284017213573158,-1.976754752741444,13.162732341941743,0.11061429234683774,-2.5169173219658045,0.3806952121433379,0.04031976465509014,0.21692438064274844,8.768634546718836,0.27325393046227464,-1.4793069989347076,0.783880034998148,0.006587411572584121,-0.14988994588481863,0.6223839598092249,0.007646706110605859,-0.1177216511365401,2.1997658803439393,0.07282505519430613,-0.3904002191807254,2.7462118814216594,0.07297903824019762,-0.4775359681457654,0.09309943603748032,0.03421167734567033,0.28975802437293513,1.8639261364505906,0.10439683913837437,-0.3251866515732833,0.9505415592313945,0.025260108030751686,-0.1652886970670907,0.76140115188916,0.025206810145935496,-0.13512855128724377,0.0049362659454345705,0.022175407409667967,0.42024872316617623
kNN,multioutput,nur_wandstaerke,ok,3.5061327134974567,0.126711868538618,-0.6502040159907594,4.402047910218902,0.17611753214189244,-0.8284900384502891,0.6352386224396375,0.022538659553449723,0.12630179679795284,2.962813716181798,0.15350426281233234,-0.5463019311649688,0.6011339381921186,0.024050221133524244,-0.11313676945914858,0.478789738066285,0.01730349285237871,-0.08879042407819238,3.835357642592038,0.1157967285754556,-0.678451490935251,4.866913577829171,0.14175038133936702,-0.8798644901804105,0.2898005060295339,0.03236957369424269,0.23689801739136673,3.155627895299554,0.20567631357815952,-0.4642706049230836,0.8393162870400326,0.02444534957313398,-0.15173571200456482,0.6614208542175909,0.019969551282372308,-0.11700133507662136,0.16931664166088586,0.010962047975413296,-0.03093369288850284,0.21524173969361815,0.015767571060671205,-0.038031093232741814,0.8835773635811102,0.009750519979521775,0.03844188304789098,0.14093201351607776,0.010748363467018013,-0.027041260152242202,0.3388666564054688,0.02482373582638212,-0.05987439713862325,0.2665643026073742,0.017258142171087357,-0.04870057775188752,12.174541849179883,0.4866313334607808,-2.2361445027259474,15.479093094867798,0.6769156771183744,-2.8856785012927038,0.22721737437535836,0.06549864999583727,0.26463050587874937,9.960930907220682,0.4396025151352456,-1.818554822978891,0.8757414715735885,0.0382970195719945,-0.16325945723837132,0.6887839700550679,0.027531538021439997,-0.12651157696814253,10.356730345437203,0.15924166365446532,-1.9194053939579412,12.960813575886352,0.24611419142082727,-2.4554929393573843,0.4008024849918613,0.015685255662547522,0.20736426689119353,8.76127858816705,0.1985425935908221,-1.520149282805349,0.7718551692415192,0.014656835372224765,-0.14623194039340492,0.6167742330958982,0.009483316809601804,-0.11430632548814934,2.2201413381836073,0.07255484410642252,-0.417425626894357,2.780229469338086,0.09012186736774036,-0.5084621887729854,0.06933902668065425,0.06261004879296168,0.3118055898282357,1.9184182529486062,0.13344338656355212,-0.402254250517019,0.9623160079831898,0.03119372576752161,-0.1759931362165249,0.7684536737997949,0.025113282450371987,-0.14448280882314857,0.002467918395996094,0.022084426879882813,0.4176625630163593
kNN,multioutput,residualisiert,ok,3.390965882835019,0.08731695340664962,-0.6264106466504344,4.29196315300913,0.1240021225420717,-0.8127295808103758,0.6530674601852143,0.019813276053764685,0.1208614102038863,2.84999370186951,0.12981831521797702,-0.5531790993244949,0.5861010069323715,0.01693345592510613,-0.11098455617977954,0.4630628100824926,0.011923810268041098,-0.0855412541222711,3.8931827586718533,0.12827303807102738,-0.7056163993453723,4.85298077453345,0.14930708248002023,-0.8646710175801795,0.29372170628106326,0.03678520889538057,0.23266783518725037,3.3065379833911805,0.16867970040472324,-0.5772771878213319,0.8369135263287074,0.025748529143146653,-0.14911554445769049,0.6713929979488584,0.02212113453823455,-0.12168601864454631,0.1865419021727743,0.016997950592424163,-0.03206232303122489,0.2377233614378615,0.02072456236386779,-0.04091601426633584,0.8581485985338313,0.013289073140309414,0.04570336869077529,0.156953316316437,0.015994467919897254,-0.03040985313809963,0.3742606836136131,0.03262779405010879,-0.06441628360562257,0.29368295739842665,0.02676078854965192,-0.05047744093524151,12.254176678651984,0.47860153934744926,-2.3463803703607304,15.414200600883735,0.5290145857605945,-2.931256485126239,0.23357995223828545,0.058307842984650894,0.2671264047722489,10.214895695441168,0.3894044608667066,-2.0350387713032205,0.8720701293426586,0.02992940277434465,-0.1658380663590162,0.6932893711352857,0.027077246308731488,-0.13274825507008414,10.649819403044646,0.22822930595706137,-2.053472441382244,13.34627061455397,0.19418015345096026,-2.579784283023834,0.3633035388410188,0.04291963655297429,0.22511605810104646,9.001396677725408,0.253510016402573,-1.8397310822600241,0.7948102874579914,0.011564008256710482,-0.15363386123265033,0.6342285620882786,0.013591737011255886,-0.12229041869136636,2.22647499374421,0.07554625149287784,-0.42731781810530967,2.7937419350447557,0.06695824126439115,-0.5384489873612983,0.06118606728672833,0.03890069163305127,0.328945846565945,1.8547462497945637,0.08654842666375077,-0.32407141866441225,0.9669930543206448,0.023176140007775996,-0.18637241484368483,0.7706459310225309,0.026148693104827953,-0.14790677582346845,0.006170082092285156,0.03787727355957031,0.4105012205610235
kNN,einzeln,original,ok,3.1478970208976755,0.13263860562148894,-0.6006911167956317,3.8996661533873804,0.15313039756770788,-0.7398947835528276,0.7135239139762882,0.02096602798720347,0.10001138492160977,2.7065483331177034,0.13296714577690713,-0.4978973656865713,0.5325297952751483,0.020911148816238935,-0.10103839716337826,0.42986986325220566,0.01811283497584468,-0.08202905194151405,3.7160501523199665,0.12265650770559235,-0.6369242051933517,4.6958421857104655,0.1282312983715482,-0.8114469185611415,0.33903786497003463,0.024159531396454863,0.21172252636911248,3.13646111751344,0.16583644537037676,-0.5672615713093792,0.8098144264962329,0.02211393638091598,-0.13993686222811286,0.6408458597883936,0.021152544211535687,-0.10983980925078407,0.15349409805089137,0.00650536192443071,-0.02664925201324614,0.19600449251331578,0.007606347637500202,-0.034155386983997976,0.9033744627769206,0.003403259484161948,0.0315713747596702,0.12550319473707577,0.010379515252910419,-0.01959062324208191,0.3085804227051013,0.011975082505123209,-0.05377266417739057,0.241654020537639,0.010241741435360845,-0.041955351867578206,12.204063582653333,0.5131194749988741,-2.255257740520914,15.418620671144577,0.6949069682464875,-2.828278367823664,0.23282604927422373,0.07101933996627793,0.25914194900015197,9.660576290854829,0.24888954548045678,-1.5180126589175202,0.8723201981813796,0.039314890559104615,-0.16001200100533386,0.6904541845926374,0.029030124786675618,-0.12759292294174152,10.451972681704078,0.1937849134458893,-2.0141976212829213,13.082141913758653,0.19536073435406992,-2.54655534217434,0.3891264249308789,0.025225290368141348,0.2167672156092777,8.750482868706076,0.21172575499246254,-1.5633986522067982,0.7790806342336591,0.01163431537650952,-0.1516549785326614,0.6224461987597666,0.011540470533617824,-0.11995148581981474,2.1745470673584966,0.07713122643517353,-0.38829398477116484,2.7372409829230193,0.07732124830161799,-0.4910954835761614,0.0985241150844716,0.04643506698830567,0.2965106545685413,1.8352885199439768,0.11948468361812924,-0.34409816423828987,0.9474364776809535,0.02676306967410314,-0.16998202864388,0.7526722078556288,0.026697297734785515,-0.1343995240212431,0.030929422378540038,0.16761140823364257,0.44606880516880293
